time_elapsed,pc_cov_cnt
0.0,30
0.00800013542175293,79
0.012000083923339844,80
0.019999980926513672,80
0.023999929428100586,80
0.0280001163482666,80
0.11599969863891602,82
0.1639995574951172,82
0.17199969291687012,83
0.17999958992004395,83
0.19999957084655762,85
0.22799944877624512,86
0.23199939727783203,87
0.2799992561340332,87
0.37199902534484863,87
0.40399909019470215,136
0.411998987197876,157
0.46399879455566406,157
0.5119986534118652,157
0.5479986667633057,157
0.5559985637664795,157
0.5599985122680664,157
0.5719985961914062,158
0.5759985446929932,159
0.6639983654022217,159
0.6839983463287354,160
0.7559981346130371,160
0.7879979610443115,160
0.8079979419708252,161
0.8359978199005127,162
0.8439979553222656,163
0.8839976787567139,163
0.9759974479675293,163
1.0039973258972168,175
1.0359973907470703,176
1.2679967880249023,179
1.3239965438842773,181
1.347996473312378,183
1.3919963836669922,184
1.4159963130950928,185
1.4239962100982666,186
1.575995922088623,186
1.5959959030151367,187
1.7959952354431152,205
2.28399395942688,205
2.291994094848633,205
3.391991138458252,205
3.399991035461426,205
3.4119911193847656,205
3.4199910163879395,205
3.4279909133911133,205
3.439990997314453,205
3.447990894317627,205
3.45599102973938,205
3.4679908752441406,205
3.4759907722473145,206
3.4879908561706543,206
3.495990753173828,206
3.86398983001709,206
3.9919893741607666,206
4.163989067077637,206
4.219988822937012,206
4.275988817214966,207
4.415988445281982,208
4.56798791885376,208
4.7599873542785645,211
4.883987188339233,212
5.111986398696899,216
5.163986444473267,219
5.29598593711853,220
5.335985898971558,221
5.911984443664551,221
6.063983917236328,224
6.311983346939087,224
6.75198221206665,224
6.787981986999512,286
7.167981147766113,286
7.235980987548828,287
7.355980634689331,288
8.239978313446045,290
8.895976543426514,290
9.459975004196167,290
9.535974740982056,291
9.931973695755005,291
10.071973323822021,291
10.31997275352478,302
10.395972490310669,302
10.723971605300903,303
10.947971105575562,303
11.275970220565796,304
11.411969900131226,304
11.651969194412231,304
11.947968482971191,304
13.191965103149414,304
15.663958549499512,304
15.687958478927612,304
15.915957927703857,305
17.239954233169556,305
17.835952758789062,308
18.199951648712158,308
18.439951181411743,309
18.56795072555542,311
19.787947416305542,311
