time_elapsed,pc_cov_cnt
0.0,130
0.023999929428100586,131
0.051999807357788086,131
0.07199978828430176,131
0.09999966621398926,131
0.12399959564208984,132
0.15199971199035645,132
0.17599964141845703,132
0.20799946784973145,132
0.23599934577941895,132
0.26399922370910645,132
0.2999992370605469,132
0.3319990634918213,132
0.3639988899230957,132
0.40399885177612305,132
0.4439988136291504,132
0.4799985885620117,132
0.5199985504150391,132
0.5639984607696533,132
0.6039981842041016,132
0.6439981460571289,132
0.6839981079101562,132
0.7159979343414307,132
0.755997896194458,132
0.7959976196289062,132
0.8319976329803467,132
1.1799964904785156,132
1.1839964389801025,132
1.1919965744018555,132
1.1959965229034424,132
1.2039964199066162,132
1.21199631690979,132
1.219996452331543,132
1.2279963493347168,132
1.2359962463378906,132
1.2439963817596436,132
1.451995611190796,132
1.4599957466125488,132
1.4639956951141357,132
1.8759944438934326,132
2.023993968963623,132
2.323992967605591,132
2.3319931030273438,132
2.3439929485321045,132
2.6279921531677246,132
2.6359920501708984,132
2.9319913387298584,132
2.9399912357330322,132
2.951991081237793,132
3.303990125656128,132
3.3159899711608887,132
3.3279900550842285,132
3.3959898948669434,132
3.4919896125793457,132
3.7239887714385986,132
3.8399884700775146,132
3.8519885540008545,132
4.21598744392395,134
4.263987302780151,134
4.387986898422241,134
4.787985563278198,134
4.803985595703125,134
4.815985441207886,134
4.827985525131226,134
5.0119850635528564,134
5.71198296546936,134
5.771982669830322,134
5.895982265472412,134
6.175981521606445,134
6.439980745315552,134
6.523980379104614,135
6.823979377746582,135
7.107978582382202,135
7.2039783000946045,135
7.379977703094482,135
7.395977735519409,135
8.295974969863892,135
8.671973943710327,135
9.255972146987915,135
9.271972179412842,135
9.28797197341919,135
9.29997205734253,135
9.315972089767456,135
9.331971883773804,135
9.343971967697144,135
9.747970581054688,135
9.787970542907715,135
9.987969875335693,135
10.255969047546387,135
10.999966859817505,135
11.107966661453247,135
11.567965269088745,135
12.00796389579773,135
12.047963857650757,135
12.659961938858032,135
13.76395845413208,135
14.139957427978516,135
14.675955772399902,135
14.927955150604248,135
16.575950145721436,135
17.007948875427246,135
17.13994836807251,135
17.959945917129517,135
18.483944416046143,135
19.295941829681396,135
20.487938404083252,135
22.091933488845825,135
23.22393012046814,135
24.35992670059204,135
25.61192274093628,135
27.19191813468933,135
29.23591184616089,135
35.275893688201904,135
41.259875535964966,135
45.43586301803589,135
53.56783843040466,135
53.591838359832764,135
90.11172819137573,135
94.21171593666077,135
99.79569888114929,135
171.45948243141174,135
219.15533804893494,135
451.23863458633423,135
748.5377314090729,135
759.8336970806122,135
1254.0881931781769,135
17615.9541721344,135
17620.114167690277,135
17664.278125047684,135
35772.971183776855,135
86162.40114212036,135
86177.54912471771,135
86248.43704295158,135
