time_elapsed,pc_cov_cnt
0.0,3399
1.0,3597
2.0,3679
3.0,3820
4.0,3853
5.0,3864
6.0,3867
7.0,3869
8.0,3882
9.0,3882
11.0,3883
12.0,3884
13.0,3904
14.0,3907
15.0,3908
26.0,3920
28.0,3924
32.0,3925
33.0,3927
40.0,3929
41.0,3931
46.0,3933
52.0,3951
54.0,3951
55.0,3951
57.0,3951
72.0,3972
74.0,3976
80.0,3983
84.0,3983
105.0,3985
110.0,3986
116.0,3991
117.0,3993
118.0,3994
125.0,3995
138.0,3996
146.0,3997
162.0,4002
167.0,4002
215.0,4003
224.0,4005
264.0,4012
328.0,4021
479.0,4031
525.0,4032
562.0,4033
734.0,4035
1022.0,4036
1216.0,4037
1422.0,4043
1544.0,4044
11056.0,4053
11058.0,4066
