time_elapsed,time_crosstest,snapshots,states,inferred_snapshots,total_savings,total_misses,total_hits,eg_savings,eg_misses,eg_hits,dt_savings,dt_misses,dt_hits,dtex_savings,dtex_misses,dtex_hits,snapshot_cov,total_cov
50.494849,38.491451,17,0,0,,,,,,,,,,,,,856,424
60.175688,38.491451,34,1,20,,,,,,,,,,,,,1015,432
120.196217,96.662662,36,1,20,,,,,,,,,,,,,1022,432
171.809055,148.275338,36,1,20,33.83383383383383,,,97.71986970684038,,,0.0,,,9.669211195928753,,,1022,432
180.201222,148.275338,43,1,36,33.83383383383383,,,97.71986970684038,,,0.0,,,9.669211195928753,,,1093,434
240.226681,158.892266,56,1,36,33.83383383383383,,,97.71986970684038,,,0.0,,,9.669211195928753,,,1137,445
300.264367,218.929957,56,1,36,33.83383383383383,,,97.71986970684038,,,0.0,,,9.669211195928753,,,1137,445
360.294325,278.95992,56,1,36,33.83383383383383,,,97.71986970684038,,,0.0,,,9.669211195928753,,,1137,445
412.971326,331.636743,56,1,36,41.0,,,99.43181818181817,,,0.0,,,9.595959595959595,,,1137,445
420.390547,331.636743,58,1,56,41.0,,,99.43181818181817,,,0.0,,,9.595959595959595,,,1144,445
480.348246,331.636743,67,1,56,41.0,,,99.43181818181817,,,0.0,,,9.595959595959595,,,1185,445
540.490873,331.636743,74,1,56,41.0,,,99.43181818181817,,,0.0,,,9.595959595959595,,,1204,449
600.403768,373.035166,77,1,56,41.0,,,99.43181818181817,,,0.0,,,9.595959595959595,,,1229,449
660.44194,433.073332,77,1,56,41.0,,,99.43181818181817,,,0.0,,,9.595959595959595,,,1229,449
720.466625,493.098008,77,1,56,41.0,,,99.43181818181817,,,0.0,,,9.595959595959595,,,1229,449
780.515804,553.147207,77,1,56,41.0,,,99.43181818181817,,,0.0,,,9.595959595959595,,,1229,449
812.575502,585.206743,77,1,56,43.02191464821223,,,99.72801450589301,,,0.0,,,4.773869346733668,,,1229,449
840.533024,600.356102,100,1,76,43.02191464821223,,,99.72801450589301,,,0.0,,,4.773869346733668,,,1503,449
900.547911,660.371002,100,1,76,43.02191464821223,,,99.72801450589301,,,0.0,,,4.773869346733668,,,1503,449
960.568317,720.391395,100,1,76,43.02191464821223,,,99.72801450589301,,,0.0,,,4.773869346733668,,,1503,449
1020.585931,780.409004,100,1,76,43.02191464821223,,,99.72801450589301,,,0.0,,,4.773869346733668,,,1503,449
1080.603934,840.427014,100,1,76,43.02191464821223,,,99.72801450589301,,,0.0,,,4.773869346733668,,,1503,449
1140.630666,900.453739,100,1,76,43.02191464821223,,,99.72801450589301,,,0.0,,,4.773869346733668,,,1503,449
1200.663579,960.486658,100,1,76,43.02191464821223,,,99.72801450589301,,,0.0,,,4.773869346733668,,,1503,449
1260.685927,1020.509,100,1,76,43.02191464821223,,,99.72801450589301,,,0.0,,,4.773869346733668,,,1503,449
1272.588249,1032.411163,100,1,76,48.589065255731924,,,98.74917709019093,,,0.0,,,39.947780678851174,,,1503,449
1320.713082,1059.264747,116,1,96,48.589065255731924,,,98.74917709019093,,,0.0,,,39.947780678851174,,,1606,454
1380.733847,1119.28553,116,1,96,48.589065255731924,,,98.74917709019093,,,0.0,,,39.947780678851174,,,1606,454
1440.785322,1179.336992,116,1,96,48.589065255731924,,,98.74917709019093,,,0.0,,,39.947780678851174,,,1606,454
1500.786774,1239.33844,116,1,96,48.589065255731924,,,98.74917709019093,,,0.0,,,39.947780678851174,,,1606,454
1560.81675,1299.368417,116,1,96,48.589065255731924,,,98.74917709019093,,,0.0,,,39.947780678851174,,,1606,454
1620.857704,1359.409374,116,1,96,48.589065255731924,,,98.74917709019093,,,0.0,,,39.947780678851174,,,1606,454
1680.873991,1419.425656,116,1,96,48.589065255731924,,,98.74917709019093,,,0.0,,,39.947780678851174,,,1606,454
1740.89834,1479.450007,116,1,96,48.589065255731924,,,98.74917709019093,,,0.0,,,39.947780678851174,,,1606,454
1800.91939,1539.471048,116,1,96,48.589065255731924,,,98.74917709019093,,,0.0,,,39.947780678851174,,,1606,454
1860.940003,1599.491655,116,1,96,48.589065255731924,,,98.74917709019093,,,0.0,,,39.947780678851174,,,1606,454
1904.63939,1643.19093,116,1,96,47.08124851084108,,,99.16492693110646,,,0.0,,,18.858560794044664,,,1606,454
1920.967147,1651.566198,123,1,116,47.08124851084108,,,99.16492693110646,,,0.0,,,18.858560794044664,,,1560,465
1980.987082,1711.586134,123,1,116,47.08124851084108,,,99.16492693110646,,,0.0,,,18.858560794044664,,,1560,465
2041.015532,1771.614581,123,1,116,47.08124851084108,,,99.16492693110646,,,0.0,,,18.858560794044664,,,1560,465
2101.035961,1831.635011,123,1,116,47.08124851084108,,,99.16492693110646,,,0.0,,,18.858560794044664,,,1560,465
2161.067785,1891.666835,123,1,116,47.08124851084108,,,99.16492693110646,,,0.0,,,18.858560794044664,,,1560,465
2221.074826,1951.673875,123,1,116,47.08124851084108,,,99.16492693110646,,,0.0,,,18.858560794044664,,,1560,465
2221.293077,1951.892027,123,1,116,51.75169022741242,,,99.11504424778761,,,0.0,,,75.06561679790026,,,1560,465
