time_elapsed,pc_cov_cnt
0.0,411
0.003999948501586914,662
0.00800013542175293,662
2.772027015686035,663
2.776027202606201,665
2.780027151107788,665
2.788027286529541,666
2.792027235031128,668
2.800027370452881,668
2.8040273189544678,669
2.8120274543762207,670
2.8160276412963867,671
2.8200275897979736,672
2.8280277252197266,673
2.8360276222229004,674
2.8400278091430664,676
2.8440277576446533,676
2.856027841567993,676
2.864027976989746,679
2.868027925491333,680
2.872028112411499,680
2.880028247833252,680
2.888028144836426,680
2.8960282802581787,680
2.9040284156799316,682
2.9160284996032715,682
2.9280285835266113,682
2.940028667449951,683
2.944028854370117,684
2.948028802871704,684
2.960028886795044,684
2.9920291900634766,685
3.0040292739868164,685
3.032029628753662,685
3.040029764175415,685
3.052029848098755,685
3.0680298805236816,685
3.0800302028656006,685
3.11603045463562,687
3.120030403137207,687
3.12803053855896,688
3.136030673980713,688
3.1640310287475586,689
3.196031332015991,689
3.212031364440918,689
3.2440316677093506,689
3.2560317516326904,689
3.2720320224761963,692
3.280032157897949,692
3.4000332355499268,692
3.4120333194732666,693
3.4320335388183594,693
3.5160343647003174,694
3.552034616470337,695
3.564034938812256,695
3.652035713195801,695
3.712036371231079,697
3.8360373973846436,698
3.8520376682281494,698
3.884037971496582,699
3.892038106918335,699
4.008039236068726,700
4.060039758682251,700
4.084039926528931,702
4.104040145874023,703
4.216041088104248,704
4.292042016983032,705
4.300041913986206,705
4.324042320251465,706
4.36404275894165,706
4.392042875289917,707
4.404042959213257,709
4.4360432624816895,710
4.444043397903442,710
4.548044443130493,711
4.564044713973999,713
4.6080451011657715,713
4.620045185089111,713
4.660045623779297,713
4.760046482086182,715
4.924048185348511,715
5.020049095153809,716
5.100049734115601,716
5.136050224304199,716
5.212050914764404,716
5.356052398681641,716
5.3640522956848145,716
5.576054573059082,720
5.680055379867554,721
5.688055515289307,721
5.82405686378479,721
5.840057134628296,723
5.880057334899902,724
5.928057909011841,724
5.984058380126953,724
6.072059392929077,725
6.140059947967529,727
6.224060773849487,728
6.532063722610474,729
6.596064329147339,729
6.724065780639648,730
