time_elapsed,pc_cov_cnt
0.0,5372
0.05200314521789551,5372
0.07200431823730469,5372
0.09200549125671387,5372
0.73604416847229,5374
1.044062614440918,5376
1.0960657596588135,5379
1.1240675449371338,5394
1.564094066619873,5396
1.568094253540039,5401
1.6040964126586914,5405
1.6240975856781006,5406
1.668100118637085,5410
1.872112512588501,5419
2.0441229343414307,5421
2.06412410736084,5422
2.076124668121338,5424
2.168130397796631,5427
2.2521352767944336,5429
2.2721364498138428,5430
2.3521413803100586,5431
2.524151563644409,5433
2.5361523628234863,5433
2.5401525497436523,5435
2.5441529750823975,5436
2.700162172317505,5437
2.7721664905548096,5438
2.8481712341308594,5439
2.8561716079711914,5440
2.8601717948913574,5441
3.1961920261383057,5446
3.2801971435546875,5447
3.4802091121673584,5454
3.5842154026031494,5455
3.836230516433716,5642
3.852231502532959,5642
3.864232301712036,5643
4.360261917114258,5644
4.368262529373169,5645
4.4242658615112305,5648
4.4322662353515625,5651
4.44426703453064,5653
4.552273511886597,5654
4.628278017044067,5655
5.120307683944702,5659
5.308319091796875,5660
5.704342842102051,5661
6.036362648010254,5662
6.156369924545288,5665
6.164370536804199,5668
6.172370910644531,5673
6.668400764465332,5673
6.704402923583984,5902
6.7244040966033936,5902
7.384443759918213,5902
8.736525058746338,5903
8.852531909942627,5906
9.428566455841064,5907
9.532572746276855,6001
9.884593963623047,6006
9.916595935821533,6007
10.028602600097656,6033
10.276617527008057,6033
10.372623205184937,6180
10.392624378204346,6185
10.896654844284058,6185
11.108667373657227,6185
11.948717832565308,6191
12.256736516952515,6195
12.592756748199463,6198
13.036783218383789,6200
13.712823867797852,6203
14.292858839035034,6203
14.83289122581482,6205
15.684942245483398,6208
15.956958770751953,6208
16.308979749679565,6208
16.624998807907104,6226
16.70500373840332,6227
16.989020586013794,6230
17.48905062675476,6232
17.713064193725586,6233
17.82507085800171,6234
18.07308578491211,6236
18.421106576919556,6236
18.96113920211792,6305
19.089146852493286,6308
19.313160181045532,6311
19.329161167144775,6312
19.537173748016357,6312
19.89719533920288,6314
20.209213972091675,6315
20.765247344970703,6316
20.78524875640869,6323
21.257277011871338,6324
