time_elapsed,pc_cov_cnt
0.0,1827
8.0,1828
9.0,1830
10.0,1848
11.0,1848
12.0,1850
20.0,1850
21.0,1850
24.0,1852
29.0,1867
32.0,1871
37.0,1876
38.0,1908
39.0,1908
40.0,1908
46.0,1920
48.0,1924
49.0,1926
50.0,1927
54.0,1929
55.0,1929
60.0,1930
63.0,1930
64.0,1932
67.0,1933
68.0,1934
69.0,1935
71.0,1935
72.0,1935
78.0,1935
79.0,1936
82.0,1937
83.0,1940
84.0,1940
86.0,1942
87.0,1943
90.0,1945
91.0,1947
92.0,1947
93.0,1949
94.0,1950
96.0,1950
97.0,1952
99.0,1952
101.0,1958
102.0,1959
105.0,1961
107.0,1967
111.0,1970
113.0,1970
115.0,1994
116.0,1994
127.0,1995
129.0,1997
131.0,2005
133.0,2006
138.0,2006
141.0,2006
149.0,2009
153.0,2009
154.0,2009
162.0,2009
164.0,2030
165.0,2041
167.0,2041
169.0,2042
170.0,2042
175.0,2043
182.0,2043
188.0,2043
189.0,2043
196.0,2043
201.0,2044
203.0,2044
220.0,2044
221.0,2045
227.0,2063
228.0,2064
233.0,2064
239.0,2092
243.0,2092
244.0,2093
258.0,2094
265.0,2095
275.0,2131
277.0,2142
279.0,2142
286.0,2157
288.0,2157
289.0,2157
299.0,2161
302.0,2161
307.0,2162
314.0,2164
317.0,2164
323.0,2165
339.0,2170
354.0,2173
356.0,2174
363.0,2174
373.0,2175
410.0,2176
415.0,2177
422.0,2178
445.0,2178
464.0,2181
475.0,2181
483.0,2181
501.0,2181
528.0,2183
529.0,2187
533.0,2187
543.0,2188
564.0,2195
570.0,2197
587.0,2202
588.0,2202
630.0,2207
643.0,2209
659.0,2211
660.0,2211
666.0,2211
667.0,2211
690.0,2211
753.0,2231
821.0,2231
871.0,2232
872.0,2232
954.0,2232
975.0,2232
1022.0,2232
1155.0,2232
1177.0,2233
1302.0,2235
1328.0,2236
1825.0,2238
2501.0,2238
2686.0,2242
2975.0,2243
3003.0,2246
3088.0,2248
3152.0,2250
4299.0,2250
4348.0,2250
4740.0,2250
4767.0,2250
5978.0,2250
6535.0,2250
7237.0,2250
9055.0,2251
10596.0,2254
10611.0,2255
11135.0,2256
11179.0,2257
11730.0,2260
13398.0,2260
13660.0,2262
13927.0,2264
14009.0,2266
25615.0,2272
25624.0,2274
25631.0,2275
25640.0,2275
25645.0,2275
25755.0,2276
26053.0,2276
27445.0,2277
27662.0,2278
28256.0,2279
30461.0,2280
37612.0,2280
39157.0,2280
51602.0,2280
54504.0,2280
57221.0,2280
77499.0,2282
80574.0,2283
81525.0,2284
81672.0,2286
83164.0,2288
83870.0,2289
84508.0,2290
84565.0,2290
86024.0,2291
