time_elapsed,time_crosstest,snapshots,states,inferred_snapshots,total_savings,total_misses,total_hits,eg_savings,eg_misses,eg_hits,dt_savings,dt_misses,dt_hits,dtex_savings,dtex_misses,dtex_hits,snapshot_cov,total_cov
60.162325,3.9e-05,66,0,0,,,,,,,,,,,,,3119,1190
120.17837,3.9e-05,90,0,0,,,,,,,,,,,,,3371,1246
180.199385,46.807973,100,0,0,,,,,,,,,,,,,3527,1376
240.205199,106.813777,100,0,0,,,,,,,,,,,,,3527,1376
300.238843,166.847419,100,0,0,,,,,,,,,,,,,3527,1376
360.273223,226.881798,100,0,0,,,,,,,,,,,,,3527,1376
420.30131,286.909888,100,0,0,,,,,,,,,,,,,3527,1376
480.321265,346.92984,100,0,0,,,,,,,,,,,,,3527,1376
540.343164,406.95174,100,0,0,,,,,,,,,,,,,3527,1376
600.360549,466.969125,100,0,0,,,,,,,,,,,,,3527,1376
660.364028,526.972607,100,0,0,,,,,,,,,,,,,3527,1376
720.398031,587.006604,100,0,0,,,,,,,,,,,,,3527,1376
780.40584,647.014415,100,0,0,,,,,,,,,,,,,3527,1376
840.412789,707.021364,100,0,0,,,,,,,,,,,,,3527,1376
900.46742,767.075996,100,0,0,,,,,,,,,,,,,3527,1376
960.495345,827.103916,100,0,0,,,,,,,,,,,,,3527,1376
1020.485146,887.093719,100,0,0,,,,,,,,,,,,,3527,1376
1080.490969,947.09955,100,0,0,,,,,,,,,,,,,3527,1376
1140.510817,1007.119388,100,0,0,,,,,,,,,,,,,3527,1376
1200.527557,1067.136128,100,0,0,,,,,,,,,,,,,3527,1376
1260.532707,1127.141276,100,0,0,,,,,,,,,,,,,3527,1376
1320.548728,1187.157299,100,0,0,,,,,,,,,,,,,3527,1376
1380.565112,1247.173683,100,0,0,,,,,,,,,,,,,3527,1376
1440.58494,1307.193509,100,0,0,,,,,,,,,,,,,3527,1376
1500.588859,1367.197433,100,0,0,,,,,,,,,,,,,3527,1376
1560.605332,1427.213902,100,0,0,,,,,,,,,,,,,3527,1376
1620.614478,1487.223048,100,0,0,,,,,,,,,,,,,3527,1376
1680.623064,1547.231638,100,0,0,,,,,,,,,,,,,3527,1376
1740.641578,1607.250151,100,0,0,,,,,,,,,,,,,3527,1376
1800.651619,1667.260197,100,0,0,,,,,,,,,,,,,3527,1376
1860.66363,1727.272207,100,0,0,,,,,,,,,,,,,3527,1376
1920.679866,1787.288436,100,0,0,,,,,,,,,,,,,3527,1376
1980.699074,1847.307645,100,0,0,,,,,,,,,,,,,3527,1376
2040.720619,1907.329187,100,0,0,,,,,,,,,,,,,3527,1376
2100.723018,1967.331586,100,0,0,,,,,,,,,,,,,3527,1376
2160.726042,2027.334608,100,0,0,,,,,,,,,,,,,3527,1376
2220.72881,2087.337384,100,0,0,,,,,,,,,,,,,3527,1376
2280.740778,2147.349355,100,0,0,,,,,,,,,,,,,3527,1376
2340.743937,2207.352511,100,0,0,,,,,,,,,,,,,3527,1376
2400.75993,2267.368501,100,0,0,,,,,,,,,,,,,3527,1376
2460.771985,2327.380564,100,0,0,,,,,,,,,,,,,3527,1376
2520.791485,2387.400055,100,0,0,,,,,,,,,,,,,3527,1376
2580.80398,2447.412561,100,0,0,,,,,,,,,,,,,3527,1376
2640.808657,2507.417231,100,0,0,,,,,,,,,,,,,3527,1376
2700.812088,2567.420659,100,0,0,,,,,,,,,,,,,3527,1376
2760.821739,2627.430314,100,0,0,,,,,,,,,,,,,3527,1376
2820.835471,2687.444052,100,0,0,,,,,,,,,,,,,3527,1376
2880.847073,2747.455646,100,0,0,,,,,,,,,,,,,3527,1376
2940.850891,2807.45946,100,0,0,,,,,,,,,,,,,3527,1376
3000.853865,2867.462449,100,0,0,,,,,,,,,,,,,3527,1376
3060.878665,2927.487249,100,0,0,,,,,,,,,,,,,3527,1376
3120.883706,2987.492278,100,0,0,,,,,,,,,,,,,3527,1376
3180.898722,3047.5073,100,0,0,,,,,,,,,,,,,3527,1376
3240.905632,3107.514209,100,0,0,,,,,,,,,,,,,3527,1376
3300.93193,3167.540502,100,0,0,,,,,,,,,,,,,3527,1376
3360.947522,3227.556101,100,0,0,,,,,,,,,,,,,3527,1376
3420.98406,3287.592641,100,0,0,,,,,,,,,,,,,3527,1376
3480.997422,3347.606001,100,0,0,,,,,,,,,,,,,3527,1376
3541.009211,3407.617792,100,0,0,,,,,,,,,,,,,3527,1376
3601.032267,3467.640849,100,0,0,,,,,,,,,,,,,3527,1376
3661.056049,3527.664624,100,0,0,,,,,,,,,,,,,3527,1376
3721.102421,3587.711006,100,0,0,,,,,,,,,,,,,3527,1376
3781.130927,3647.739504,100,0,0,,,,,,,,,,,,,3527,1376
3841.139662,3707.748246,100,0,0,,,,,,,,,,,,,3527,1376
3901.186369,3767.794969,100,0,0,,,,,,,,,,,,,3527,1376
3961.200647,3827.809223,100,0,0,,,,,,,,,,,,,3527,1376
4021.225817,3887.834394,100,0,0,,,,,,,,,,,,,3527,1376
4081.252273,3947.860855,100,0,0,,,,,,,,,,,,,3527,1376
4141.273213,4007.881789,100,0,0,,,,,,,,,,,,,3527,1376
4201.306344,4067.914928,100,0,0,,,,,,,,,,,,,3527,1376
4261.354429,4127.963006,100,0,0,,,,,,,,,,,,,3527,1376
4321.364977,4187.973555,100,0,0,,,,,,,,,,,,,3527,1376
4381.396971,4248.00556,100,0,0,,,,,,,,,,,,,3527,1376
4441.427785,4308.036365,100,0,0,,,,,,,,,,,,,3527,1376
4501.452657,4368.061245,100,0,0,,,,,,,,,,,,,3527,1376
4561.457803,4428.06638,100,0,0,,,,,,,,,,,,,3527,1376
4621.480282,4488.088861,100,0,0,,,,,,,,,,,,,3527,1376
4681.496073,4548.104653,100,0,0,,,,,,,,,,,,,3527,1376
4741.503675,4608.11225,100,0,0,,,,,,,,,,,,,3527,1376
4801.537232,4668.14581,100,0,0,,,,,,,,,,,,,3527,1376
4861.541326,4728.149906,100,0,0,,,,,,,,,,,,,3527,1376
4921.567746,4788.176333,100,0,0,,,,,,,,,,,,,3527,1376
4981.588683,4848.197258,100,0,0,,,,,,,,,,,,,3527,1376
5041.613532,4908.222111,100,0,0,,,,,,,,,,,,,3527,1376
5101.636317,4968.244898,100,0,0,,,,,,,,,,,,,3527,1376
5161.640339,5028.248917,100,0,0,,,,,,,,,,,,,3527,1376
5221.656015,5088.264598,100,0,0,,,,,,,,,,,,,3527,1376
5281.685906,5148.294483,100,0,0,,,,,,,,,,,,,3527,1376
5341.699595,5208.30817,100,0,0,,,,,,,,,,,,,3527,1376
5401.743454,5268.352057,100,0,0,,,,,,,,,,,,,3527,1376
5461.760264,5328.36884,100,0,0,,,,,,,,,,,,,3527,1376
5521.785923,5388.394505,100,0,0,,,,,,,,,,,,,3527,1376
5581.823428,5448.432016,100,0,0,,,,,,,,,,,,,3527,1376
5641.82588,5508.434456,100,0,0,,,,,,,,,,,,,3527,1376
5701.851559,5568.460136,100,0,0,,,,,,,,,,,,,3527,1376
5761.886408,5628.494989,100,0,0,,,,,,,,,,,,,3527,1376
5821.896665,5688.505241,100,0,0,,,,,,,,,,,,,3527,1376
5881.92831,5748.536887,100,0,0,,,,,,,,,,,,,3527,1376
5941.938601,5808.547196,100,0,0,,,,,,,,,,,,,3527,1376
6001.951511,5868.560089,100,0,0,,,,,,,,,,,,,3527,1376
6061.987427,5928.596008,100,0,0,,,,,,,,,,,,,3527,1376
6122.003372,5988.611948,100,0,0,,,,,,,,,,,,,3527,1376
6182.006587,6048.615162,100,0,0,,,,,,,,,,,,,3527,1376
6242.035983,6108.644564,100,0,0,,,,,,,,,,,,,3527,1376
6302.067287,6168.675879,100,0,0,,,,,,,,,,,,,3527,1376
6362.091487,6228.700064,100,0,0,,,,,,,,,,,,,3527,1376
6422.120553,6288.729131,100,0,0,,,,,,,,,,,,,3527,1376
6482.133415,6348.741991,100,0,0,,,,,,,,,,,,,3527,1376
6542.13788,6408.746465,100,0,0,,,,,,,,,,,,,3527,1376
6602.158007,6468.766586,100,0,0,,,,,,,,,,,,,3527,1376
6662.162122,6528.770703,100,0,0,,,,,,,,,,,,,3527,1376
6722.185731,6588.794309,100,0,0,,,,,,,,,,,,,3527,1376
6782.213941,6648.82252,100,0,0,,,,,,,,,,,,,3527,1376
6842.256887,6708.865473,100,0,0,,,,,,,,,,,,,3527,1376
6902.267819,6768.8764,100,0,0,,,,,,,,,,,,,3527,1376
6962.279343,6828.887931,100,0,0,,,,,,,,,,,,,3527,1376
7022.299272,6888.907849,100,0,0,,,,,,,,,,,,,3527,1376
7082.304931,6948.913509,100,0,0,,,,,,,,,,,,,3527,1376
7142.355553,7008.964135,100,0,0,,,,,,,,,,,,,3527,1376
7202.372226,7068.980803,100,0,0,,,,,,,,,,,,,3527,1376
7262.414187,7129.022762,100,0,0,,,,,,,,,,,,,3527,1376
7322.440049,7189.048625,100,0,0,,,,,,,,,,,,,3527,1376
7382.481151,7249.08973,100,0,0,,,,,,,,,,,,,3527,1376
7442.512323,7309.1209,100,0,0,,,,,,,,,,,,,3527,1376
7502.502993,7369.111587,100,0,0,,,,,,,,,,,,,3527,1376
7562.541457,7429.150033,100,0,0,,,,,,,,,,,,,3527,1376
7622.544328,7489.152926,100,0,0,,,,,,,,,,,,,3527,1376
7682.570742,7549.179322,100,0,0,,,,,,,,,,,,,3527,1376
7742.595728,7609.204305,100,0,0,,,,,,,,,,,,,3527,1376
7802.627735,7669.236311,100,0,0,,,,,,,,,,,,,3527,1376
7862.664315,7729.272892,100,0,0,,,,,,,,,,,,,3527,1376
7922.683537,7789.292126,100,0,0,,,,,,,,,,,,,3527,1376
7982.706903,7849.315483,100,0,0,,,,,,,,,,,,,3527,1376
8042.711682,7909.320256,100,0,0,,,,,,,,,,,,,3527,1376
8102.744216,7969.352795,100,0,0,,,,,,,,,,,,,3527,1376
8162.75816,8029.366742,100,0,0,,,,,,,,,,,,,3527,1376
8222.770474,8089.379054,100,0,0,,,,,,,,,,,,,3527,1376
8282.794371,8149.402969,100,0,0,,,,,,,,,,,,,3527,1376
8342.799406,8209.407988,100,0,0,,,,,,,,,,,,,3527,1376
8402.829605,8269.438182,100,0,0,,,,,,,,,,,,,3527,1376
8462.859124,8329.467705,100,0,0,,,,,,,,,,,,,3527,1376
8522.871108,8389.479688,100,0,0,,,,,,,,,,,,,3527,1376
8547.359857,8413.968271,100,0,0,,,,,,,,,,,,,3527,1376
8582.884367,8413.968271,126,6,100,,,,,,,,,,,,,3871,1388
8642.889234,8413.968271,135,6,100,,,,,,,,,,,,,3898,1391
8702.913581,8413.968271,152,6,100,,,,,,,,,,,,,3977,1391
8762.936943,8413.968271,167,6,100,,,,,,,,,,,,,4041,1404
8822.979064,8413.968271,175,6,100,,,,,,,,,,,,,4089,1408
8883.081732,8413.968271,183,6,100,,,,,,,,,,,,,4111,1414
8943.009826,8413.968271,185,6,100,,,,,,,,,,,,,4115,1414
9003.021598,8413.968271,187,6,100,,,,,,,,,,,,,4117,1414
9063.085644,8413.968271,194,6,100,,,,,,,,,,,,,4318,1580
9123.064945,8429.714094,200,6,100,,,,,,,,,,,,,4327,1582
9183.095965,8489.745132,200,6,100,,,,,,,,,,,,,4327,1582
9243.114719,8549.763881,200,6,100,,,,,,,,,,,,,4327,1582
9303.950793,8610.599941,200,6,100,,,,,,,,,,,,,4327,1582
9363.304996,8669.954142,200,6,100,,,,,,,,,,,,,4327,1582
9423.188049,8729.837197,200,6,100,,,,,,,,,,,,,4327,1582
9483.204015,8789.853165,200,6,100,,,,,,,,,,,,,4327,1582
9543.223708,8849.872861,200,6,100,,,,,,,,,,,,,4327,1582
9603.240112,8909.88926,200,6,100,,,,,,,,,,,,,4327,1582
9663.255451,8969.904599,200,6,100,,,,,,,,,,,,,4327,1582
9723.272068,9029.921218,200,6,100,,,,,,,,,,,,,4327,1582
9783.287955,9089.937102,200,6,100,,,,,,,,,,,,,4327,1582
9843.301737,9149.950889,200,6,100,,,,,,,,,,,,,4327,1582
9903.336527,9209.98569,200,6,100,,,,,,,,,,,,,4327,1582
9963.366252,9270.015405,200,6,100,,,,,,,,,,,,,4327,1582
10023.390126,9330.039277,200,6,100,,,,,,,,,,,,,4327,1582
10083.408041,9390.057196,200,6,100,,,,,,,,,,,,,4327,1582
10143.423228,9450.07238,200,6,100,,,,,,,,,,,,,4327,1582
10203.464226,9510.113385,200,6,100,,,,,,,,,,,,,4327,1582
10263.466114,9570.115266,200,6,100,,,,,,,,,,,,,4327,1582
10323.493752,9630.142903,200,6,100,,,,,,,,,,,,,4327,1582
10383.522908,9690.172061,200,6,100,,,,,,,,,,,,,4327,1582
10443.559958,9750.209106,200,6,100,,,,,,,,,,,,,4327,1582
10503.559342,9810.208509,200,6,100,,,,,,,,,,,,,4327,1582
10563.593141,9870.242289,200,6,100,,,,,,,,,,,,,4327,1582
10623.614277,9930.263427,200,6,100,,,,,,,,,,,,,4327,1582
10683.631474,9990.28063,200,6,100,,,,,,,,,,,,,4327,1582
10743.636524,10050.285675,200,6,100,,,,,,,,,,,,,4327,1582
10803.663199,10110.312347,200,6,100,,,,,,,,,,,,,4327,1582
10863.676514,10170.325664,200,6,100,,,,,,,,,,,,,4327,1582
10923.684274,10230.333429,200,6,100,,,,,,,,,,,,,4327,1582
10983.71109,10290.36024,200,6,100,,,,,,,,,,,,,4327,1582
