time_elapsed,pc_cov_cnt
0.0,455
1.0,541
2.0,553
3.0,554
4.0,554
5.0,554
6.0,554
7.0,560
9.0,560
10.0,560
11.0,563
12.0,565
16.0,565
17.0,566
18.0,579
19.0,579
20.0,580
22.0,580
23.0,580
27.0,580
31.0,580
33.0,611
36.0,611
37.0,611
40.0,611
41.0,611
45.0,611
46.0,611
47.0,611
49.0,611
50.0,611
51.0,612
52.0,612
53.0,615
54.0,615
59.0,615
64.0,617
68.0,617
72.0,617
73.0,617
75.0,617
76.0,617
81.0,617
82.0,617
91.0,618
103.0,618
108.0,622
109.0,622
117.0,622
124.0,625
130.0,625
135.0,627
140.0,627
154.0,627
155.0,627
166.0,628
167.0,628
169.0,630
172.0,632
177.0,634
179.0,634
180.0,634
189.0,640
190.0,640
200.0,641
201.0,641
217.0,641
220.0,641
226.0,641
230.0,641
232.0,641
238.0,641
242.0,641
257.0,642
263.0,642
286.0,642
290.0,642
299.0,643
300.0,643
302.0,643
344.0,645
347.0,645
348.0,645
375.0,647
380.0,647
383.0,650
384.0,650
396.0,650
400.0,652
401.0,652
417.0,654
432.0,655
435.0,655
529.0,655
545.0,655
604.0,657
605.0,657
659.0,657
660.0,657
791.0,657
792.0,657
851.0,658
855.0,658
856.0,658
897.0,660
901.0,660
962.0,669
968.0,669
969.0,669
1062.0,669
1063.0,669
1065.0,669
1068.0,669
1157.0,669
1547.0,672
1797.0,672
5178.0,672
5230.0,672
7907.0,672
14054.0,674
15840.0,676
15907.0,676
15935.0,679
15936.0,679
15937.0,679
15955.0,680
15956.0,680
15963.0,681
15964.0,681
15970.0,681
16981.0,681
39963.0,685
40353.0,685
47830.0,685
47831.0,685
51952.0,685
