time_elapsed,pc_cov_cnt
0.0,881
0.004000186920166016,1048
0.00800013542175293,1131
0.012000322341918945,1328
5.512053966522217,1330
5.524054050445557,1335
5.5360541343688965,1336
5.548054218292236,1338
5.560054540634155,1339
5.568054437637329,1339
5.580054521560669,1339
5.592054843902588,1341
5.600054740905762,1345
5.612054824829102,1349
5.6240551471710205,1350
5.63605523109436,1350
5.6480553150177,1350
5.664055347442627,1354
5.680055618286133,1354
5.688055753707886,1357
5.700055837631226,1358
5.712055921554565,1358
5.724056005477905,1360
5.736056089401245,1360
5.752056360244751,1363
5.768056392669678,1363
5.780056476593018,1363
5.7920567989349365,1363
5.808056831359863,1363
5.824057102203369,1365
5.836057186126709,1366
5.848057270050049,1366
5.856057405471802,1366
5.868057489395142,1367
5.8800575733184814,1369
5.892057657241821,1370
5.904057741165161,1372
5.916057825088501,1372
5.932058095932007,1373
5.944058179855347,1377
5.9560582637786865,1377
5.972058534622192,1377
5.984058618545532,1378
5.996058702468872,1382
6.016058921813965,1382
6.028059005737305,1383
6.0400590896606445,1384
6.052059173583984,1384
6.06805944442749,1384
6.076059579849243,1384
6.09205961227417,1384
6.10405969619751,1384
6.120059967041016,1385
6.140060186386108,1385
6.156060218811035,1385
6.168060302734375,1385
6.180060386657715,1388
6.192060708999634,1388
6.204060792922974,1388
6.2200608253479,1390
6.236061096191406,1390
6.248061180114746,1391
6.260061264038086,1393
6.272061347961426,1393
6.288061618804932,1393
6.308061838150024,1394
6.336061954498291,1396
6.356062173843384,1398
6.37206244468689,1399
6.3840625286102295,1399
6.400062561035156,1399
6.412062644958496,1400
6.424062967300415,1400
6.436063051223755,1401
6.452063083648682,1402
6.4640631675720215,1402
6.476063251495361,1402
6.48806357383728,1403
6.50006365776062,1403
6.51206374168396,1404
6.5240638256073,1404
6.53606390953064,1405
6.560064077377319,1406
6.572064399719238,1406
6.584064483642578,1406
6.596064567565918,1406
6.608064651489258,1406
6.628064870834351,1407
6.65206503868103,1410
6.66406512260437,1410
6.67606520652771,1410
6.696065425872803,1411
6.736065864562988,1411
6.752066135406494,1412
6.776066303253174,1415
6.796066522598267,1415
6.820066690444946,1416
6.844066858291626,1416
6.856067180633545,1416
6.872067213058472,1416
6.896067380905151,1417
6.916067600250244,1420
6.93206787109375,1420
6.95606803894043,1423
6.9680681228637695,1424
6.988068342208862,1424
7.000068426132202,1424
7.012068510055542,1424
7.036068916320801,1425
7.0560691356658936,1426
7.080069303512573,1426
7.0960693359375,1434
7.112069606781006,1436
7.140069961547852,1437
7.156069993972778,1437
7.168070077896118,1438
7.184070348739624,1438
7.204070568084717,1440
7.2240705490112305,1440
7.236070871353149,1440
7.256071090698242,1446
7.280071258544922,1446
7.296071290969849,1446
7.3120715618133545,1448
7.328071594238281,1449
7.348071813583374,1449
7.368072032928467,1449
7.384072303771973,1450
7.3960723876953125,1451
7.444072723388672,1451
7.472073078155518,1456
7.484073162078857,1456
7.524073600769043,1461
7.54007363319397,1461
7.5600738525390625,1461
7.596074342727661,1462
7.604074478149414,1462
7.624074459075928,1463
7.640074729919434,1463
7.652074813842773,1463
7.680075168609619,1463
7.700075387954712,1463
7.720075607299805,1464
7.760075807571411,1469
7.77207612991333,1469
7.804076433181763,1470
7.824076414108276,1471
7.852076768875122,1471
7.864076852798462,1472
7.884077072143555,1473
7.9000773429870605,1474
7.92407751083374,1474
7.944077730178833,1474
7.956077814102173,1476
7.9800779819488525,1476
7.992078065872192,1477
8.016078472137451,1477
8.04007863998413,1477
8.06407880783081,1478
8.092079162597656,1479
8.108079195022583,1480
8.116079330444336,1480
8.180079936981201,1481
8.196080207824707,1482
8.208080291748047,1482
8.220080375671387,1483
8.236080646514893,1485
8.256080627441406,1485
8.272080898284912,1485
8.284080982208252,1485
8.304081201553345,1485
8.33208155632019,1486
8.34408164024353,1487
8.372081756591797,1487
8.400082111358643,1487
8.416082382202148,1488
8.448082685470581,1490
8.47208285331726,1493
8.488082885742188,1494
8.500083208084106,1495
8.528083324432373,1497
8.544083595275879,1504
8.572083711624146,1505
8.588083982467651,1505
8.600084066390991,1505
8.612084150314331,1505
8.632084369659424,1505
8.67208480834961,1505
8.692085027694702,1505
8.712085247039795,1505
8.736085414886475,1505
8.808086156845093,1506
8.82408618927002,1509
8.844086408615112,1509
8.864086627960205,1510
8.876086711883545,1510
8.89208698272705,1510
9.016088247299194,1513
9.0560884475708,1513
9.076088666915894,1513
9.124089241027832,1513
9.148089408874512,1514
9.168089628219604,1514
9.18408989906311,1514
9.19608998298645,1514
9.224090099334717,1516
9.240090370178223,1518
9.264090538024902,1518
9.276090621948242,1520
9.288090705871582,1520
9.308090925216675,1521
9.328091144561768,1521
9.34809136390686,1522
9.3600914478302,1522
9.37209153175354,1522
9.380091667175293,1522
9.396091938018799,1522
9.432092189788818,1522
9.448092460632324,1522
9.460092544555664,1522
9.472092628479004,1522
9.504092931747437,1522
9.540093183517456,1523
9.560093402862549,1523
9.600093841552734,1525
9.61609411239624,1525
9.632094144821167,1525
9.672094583511353,1525
9.704094886779785,1525
9.74409532546997,1525
9.78009557723999,1525
9.796095848083496,1525
9.848096370697021,1525
9.868096351623535,1525
9.89609670639038,1525
9.916096925735474,1525
9.964097499847412,1526
9.980097532272339,1526
10.052098274230957,1527
10.09609866142273,1527
10.128098964691162,1529
10.160099267959595,1531
10.192099571228027,1532
10.220099925994873,1532
10.240100145339966,1534
10.252100229263306,1534
10.256100177764893,1534
10.276100397109985,1535
10.292100667953491,1536
10.304100751876831,1536
10.320100784301758,1536
10.34010100364685,1536
10.368101358413696,1536
10.37610149383545,1538
10.392101526260376,1538
10.412101745605469,1538
10.436101913452148,1538
10.456102132797241,1538
10.468102216720581,1538
10.476102352142334,1539
10.524102926254272,1540
10.5401029586792,1542
10.548103094100952,1545
10.560103178024292,1545
10.572103261947632,1548
10.604103565216064,1548
10.62010383605957,1548
10.660104274749756,1548
10.692104578018188,1548
10.716104745864868,1549
10.736104965209961,1550
10.792105436325073,1550
10.804105520248413,1550
10.812105655670166,1550
10.824105739593506,1552
10.840106010437012,1552
10.856106042861938,1555
10.904106616973877,1555
10.928106784820557,1555
10.952106952667236,1555
10.976107358932495,1555
11.008107662200928,1557
11.072108268737793,1557
11.08810830116272,1557
11.164108991622925,1559
11.280110120773315,1559
11.300110340118408,1559
11.340110778808594,1559
11.39211130142212,1560
11.404111385345459,1561
11.416111469268799,1561
11.444111824035645,1563
11.480112075805664,1564
11.556113004684448,1564
11.596113204956055,1564
11.628113508224487,1565
11.64811372756958,1566
11.748114824295044,1566
11.80011534690857,1568
11.820115566253662,1568
11.884116172790527,1568
11.90411639213562,1570
11.968116998672485,1570
12.052117824554443,1570
12.096118211746216,1570
12.128118515014648,1571
12.18411898612976,1571
12.260119676589966,1571
12.332120418548584,1572
12.364120721817017,1572
12.392121076583862,1573
12.416121244430542,1574
12.60412311553955,1575
12.644123554229736,1576
12.676123857498169,1577
12.756124496459961,1578
12.840125322341919,1578
12.992126941680908,1578
13.016127109527588,1578
13.068127632141113,1579
13.164128541946411,1579
13.22412919998169,1579
13.268129587173462,1579
13.284129619598389,1579
13.360130548477173,1580
13.404130935668945,1580
13.420130968093872,1581
13.448131322860718,1582
13.496131896972656,1582
13.532132148742676,1582
13.628133058547974,1582
13.660133361816406,1582
13.676133632659912,1582
13.756134271621704,1582
13.824135065078735,1582
13.856135368347168,1583
13.92413592338562,1585
13.952136278152466,1585
13.988136529922485,1585
14.012136936187744,1586
14.104137659072876,1586
14.196138620376587,1587
14.348140001296997,1587
14.364140272140503,1587
14.384140491485596,1587
14.408140659332275,1587
14.464141130447388,1587
14.480141401290894,1587
14.576142311096191,1596
14.756144046783447,1597
14.808144569396973,1598
14.90414547920227,1598
14.920145750045776,1598
14.944145917892456,1604
14.960145950317383,1604
14.992146253585815,1604
15.052146911621094,1605
15.116147518157959,1605
15.148147821426392,1605
15.180148124694824,1605
15.23214864730835,1605
15.30014944076538,1605
15.352149963378906,1605
15.37214994430542,1605
15.400150299072266,1605
15.428150653839111,1605
15.528151512145996,1606
15.612152338027954,1606
15.660152912139893,1606
15.680153131484985,1606
15.740153551101685,1606
15.808154344558716,1606
15.824154376983643,1607
15.996156215667725,1607
16.01215624809265,1608
16.128157377243042,1608
16.216158390045166,1608
16.332159280776978,1608
16.37615990638733,1608
16.38815999031067,1612
16.464160680770874,1612
16.524161338806152,1615
16.548161506652832,1616
16.576161861419678,1616
16.59616208076477,1616
16.628162384033203,1616
16.652162551879883,1616
16.688162803649902,1616
16.720163106918335,1617
16.80816411972046,1617
16.836164236068726,1617
