time_elapsed,time_crosstest,snapshots,states,inferred_snapshots,total_savings,total_misses,total_hits,eg_savings,eg_misses,eg_hits,dt_savings,dt_misses,dt_hits,dtex_savings,dtex_misses,dtex_hits,snapshot_cov,total_cov
9.931271,6.003499,10,0,0,,,,,,,,,,,,,762,396
13.251754,8.723681,3,4,10,,,,,,,,,,,,,132,396
17.790983,11.096989,1,5,11,0.0,,,,,,,,,,,,232,409
24.789085,13.96729,1,4,12,0.0,,,,,,,,,,,,453,409
31.169866,16.817779,1,5,11,0.0,,,,,,,,,,,,665,426
37.087798,19.400403,2,5,11,0.0,,,,,,,,,,,,505,426
41.783052,22.257559,1,5,12,0.0,,,,,,,,,,,,509,430
47.138377,24.99551,1,6,11,0.0,,,,,,,,,,,,585,434
60.184017,27.534224,30,8,11,0.0,,,,,,,,,,,,1082,440
75.874108,43.224153,28,8,11,0.0,,,,,,,,,,,,1072,440
116.152929,83.500236,26,2,12,0.0,,,,,,,,,,,,1064,440
120.280869,87.626049,26,1,18,0.0,,,,,,,,,,,,1064,440
170.017893,137.362945,23,1,18,0.0,,,,,,,,,,,,1278,440
180.224043,137.362945,43,1,26,0.0,,,,,,,,,,,,1437,443
240.238749,190.925688,55,1,26,0.0,,,,,,,,,,,,1542,443
300.270886,250.95782,55,1,26,0.0,,,,,,,,,,,,1542,443
360.298636,310.985564,55,1,26,0.0,,,,,,,,,,,,1542,443
364.001029,314.687799,55,1,26,0.0,,,,,,,,,,,,1542,443
420.322393,371.006144,55,1,33,0.0,,,,,,,,,,,,1542,443
480.342848,431.026599,55,1,33,0.0,,,,,,,,,,,,1542,443
540.365105,491.048863,55,1,33,0.0,,,,,,,,,,,,1542,443
600.38736,551.071109,55,1,33,0.0,,,,,,,,,,,,1542,443
607.053205,557.736816,55,1,33,0.0,,,,,,,,,,,,1542,443
660.412421,611.093488,55,1,43,0.0,,,,,,,,,,,,1542,443
720.440555,671.121622,55,1,43,0.0,,,,,,,,,,,,1542,443
780.464708,731.145765,55,1,43,0.0,,,,,,,,,,,,1542,443
840.48863,791.169686,55,1,43,0.0,,,,,,,,,,,,1542,443
851.860371,802.541321,55,1,43,0.0,,,,,,,,,,,,1542,443
900.511668,847.671251,69,1,53,0.0,,,,,,,,,,,,1583,448
960.546327,907.705913,69,1,53,0.0,,,,,,,,,,,,1583,448
1020.557671,967.717254,69,1,53,0.0,,,,,,,,,,,,1583,448
1023.034932,970.194414,69,1,53,0.0,,,,,,,,,,,,1583,448
1080.587713,1025.662792,73,1,63,0.0,,,,,,,,,,,,1590,448
1140.605135,1085.680204,73,1,63,0.0,,,,,,,,,,,,1590,448
1200.62338,1145.69845,73,1,63,0.0,,,,,,,,,,,,1590,448
1213.002471,1158.077459,73,1,63,0.0,,,,,,,,,,,,1590,448
1260.643539,1195.407834,91,1,73,0.0,,,,,,,,,,,,1677,455
1320.665934,1255.43023,91,1,73,0.0,,,,,,,,,,,,1677,455
1380.685226,1315.449521,91,1,73,0.0,,,,,,,,,,,,1677,455
1440.703818,1375.468113,91,1,73,0.0,,,,,,,,,,,,1677,455
1453.677749,1388.441955,91,1,73,0.0,,,,,,,,,,,,1677,455
1500.730939,1431.369848,95,1,83,0.0,,,,,,,,,,,,1692,467
1560.758686,1491.397594,95,1,83,0.0,,,,,,,,,,,,1692,467
1620.777756,1551.416669,95,1,83,0.0,,,,,,,,,,,,1692,467
1680.810428,1611.449336,95,1,83,0.0,,,,,,,,,,,,1692,467
1681.240635,1611.879463,95,1,83,0.0,,,,,,,,,,,,1692,467
1740.833103,1654.5555,107,1,93,0.0,,,,,,,,,,,,1730,469
1800.85561,1714.578001,107,1,93,0.0,,,,,,,,,,,,1730,469
1860.875145,1774.597538,107,1,93,0.0,,,,,,,,,,,,1730,469
1920.921089,1834.643481,107,1,93,0.0,,,,,,,,,,,,1730,469
1972.157613,1885.879917,107,1,93,0.0,,,,,,,,,,,,1730,469
1980.922727,1891.661141,114,1,103,0.0,,,,,,,,,,,,1750,472
2040.952156,1951.690576,114,1,103,0.0,,,,,,,,,,,,1750,472
2100.97593,2011.71435,114,1,103,0.0,,,,,,,,,,,,1750,472
