time_elapsed,pc_cov_cnt
0.0,5394
2.0,5412
3.0,5415
4.0,5424
5.0,5457
6.0,5468
7.0,5479
8.0,5668
9.0,5672
10.0,5676
14.0,5679
15.0,5688
16.0,5694
17.0,5695
18.0,5698
19.0,5796
21.0,5968
22.0,5970
23.0,5973
25.0,5976
26.0,5982
27.0,5986
28.0,5993
30.0,5993
32.0,5993
35.0,5996
36.0,6004
37.0,6006
38.0,6007
40.0,6008
41.0,6010
42.0,6012
43.0,6013
45.0,6016
47.0,6016
48.0,6027
50.0,6244
53.0,6245
54.0,6282
57.0,6292
58.0,6293
59.0,6293
62.0,6329
63.0,6335
66.0,6338
67.0,6345
68.0,6349
72.0,6417
74.0,6421
78.0,6421
80.0,6423
84.0,6424
88.0,6425
90.0,6426
91.0,6443
92.0,6486
93.0,6489
96.0,6492
102.0,6493
104.0,6495
109.0,6496
120.0,6499
126.0,6594
131.0,6595
133.0,6596
135.0,6597
140.0,6599
144.0,6603
150.0,6604
161.0,6605
162.0,6613
165.0,6616
174.0,6618
178.0,6619
193.0,6621
210.0,6621
214.0,6622
247.0,6624
250.0,6625
253.0,6627
259.0,6627
261.0,6629
263.0,6632
272.0,6634
302.0,6637
315.0,6639
339.0,6641
350.0,6643
351.0,6647
354.0,6651
356.0,6652
357.0,6654
370.0,6655
374.0,6667
390.0,6673
411.0,6675
440.0,6676
449.0,6678
461.0,6679
464.0,6679
465.0,6680
466.0,6681
469.0,6686
481.0,6687
491.0,6688
496.0,6688
509.0,6694
518.0,6695
535.0,6696
542.0,6697
554.0,6698
563.0,6699
572.0,6704
651.0,6705
715.0,6707
743.0,6708
856.0,6715
866.0,6716
867.0,6717
874.0,6718
917.0,6720
974.0,6721
995.0,6722
1040.0,6723
1160.0,6724
1184.0,6725
1293.0,6726
1312.0,6728
1393.0,6738
1411.0,6739
1451.0,6740
1453.0,6741
1479.0,6742
1496.0,6744
1502.0,6745
1568.0,6746
1610.0,6747
1644.0,6748
1804.0,6754
1824.0,6757
2006.0,6758
2013.0,6759
2108.0,6760
2209.0,6761
2829.0,6780
2831.0,6782
2832.0,6791
2833.0,6797
2834.0,6798
2836.0,6800
2854.0,6801
2855.0,6801
2856.0,6804
2860.0,6806
2878.0,6807
2892.0,6808
2931.0,6808
3111.0,6809
3377.0,6810
3769.0,6812
4001.0,6813
4094.0,6818
4148.0,6820
4747.0,6820
5323.0,6822
5404.0,6822
5421.0,6823
5444.0,6824
5484.0,6825
5646.0,6826
5657.0,6827
6815.0,6827
8622.0,6827
8753.0,6827
9596.0,6829
9661.0,6834
9767.0,6835
9772.0,6837
9775.0,6837
9783.0,6838
9802.0,6839
9943.0,6839
10581.0,6840
11060.0,6841
11157.0,6845
12187.0,6845
12636.0,6851
12651.0,6852
12737.0,6852
14230.0,6861
14263.0,6863
18144.0,6864
20785.0,6865
21259.0,7025
22038.0,7026
22221.0,7027
24546.0,7029
24560.0,7033
24575.0,7034
24582.0,7035
24593.0,7036
24596.0,7042
24606.0,7043
24708.0,7044
24733.0,7045
24852.0,7196
24863.0,7199
24950.0,7208
24977.0,7209
25056.0,7210
26367.0,7294
26429.0,7299
27845.0,7299
28971.0,7300
36861.0,7301
38467.0,7302
38555.0,7302
42334.0,7303
42725.0,7304
42990.0,7305
43093.0,7305
44633.0,7307
44636.0,7308
44967.0,7309
45489.0,7310
45557.0,7311
68852.0,7311
74526.0,7313
75002.0,7328
75004.0,7329
75057.0,7333
75059.0,7334
78334.0,7337
79223.0,7338
79436.0,7341
82346.0,7359
83056.0,7361
83507.0,7363
84634.0,7364
